ts,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.SP_Recycle_Flow_Rate,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.SP_Recycle_Pump_Stop_Level,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.FIT_30_04,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.LIT_30_01,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.YS_30_04,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.UCR_30_04,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.SC_30_04,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.PSH_30_04,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.TSH_30_04,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.UA_30_04,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.YA_30_04,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.Sts_Auto,AOI_C_Loop_Cascade_Aerator_Recycle_Pump.Power_Failure
2024-06-24 14:48:25,200.0,3.5,53.23392105102539,15.888894081115723,False,True,95.4488525390625,False,False,False,False,True,False
2024-06-24 14:48:28,200.0,3.5,66.72822570800781,15.812947273254395,False,True,94.63582611083984,False,False,False,False,True,False
2024-06-24 14:48:31,200.0,3.5,73.23114013671875,16.139768600463867,False,True,94.0043716430664,False,False,False,False,True,False
2024-06-24 14:48:34,200.0,3.5,73.23114013671875,16.139768600463867,False,True,93.2347183227539,False,False,False,False,True,False
2024-06-24 14:48:36,200.0,3.5,80.28646850585938,15.727747917175293,False,True,92.32540130615234,False,False,False,False,True,False
2024-06-24 14:48:39,200.0,3.5,93.20928192138672,15.66482162475586,False,True,91.64092254638672,False,False,False,False,True,False
2024-06-24 14:48:43,200.0,3.5,100.21906280517578,15.211264610290527,False,True,89.53076171875,False,False,False,False,True,False
2024-06-24 14:48:45,200.0,3.5,106.35379791259766,14.615498542785645,False,True,88.71189880371094,False,False,False,False,True,False
2024-06-24 14:48:47,200.0,3.5,113.20845794677734,14.699487686157227,False,True,87.6502685546875,False,False,False,False,True,False
2024-06-24 14:48:51,200.0,3.5,119.67832946777344,14.167673110961914,False,True,86.91603088378906,False,False,False,False,True,False
2024-06-24 14:48:54,200.0,3.5,133.5875701904297,14.338902473449707,False,True,85.91384887695312,False,False,False,False,True,False
2024-06-24 14:48:57,200.0,3.5,133.5875701904297,14.338902473449707,False,True,84.78959655761719,False,False,False,False,True,False
2024-06-24 14:48:59,200.0,3.5,139.55453491210938,14.215536117553711,False,True,83.9058837890625,False,False,False,False,True,False
2024-06-24 14:49:02,200.0,3.5,153.21937561035156,13.923018455505371,False,True,82.70504760742188,False,False,False,False,True,False
2024-06-24 14:49:05,200.0,3.5,160.0786590576172,14.125600814819336,False,True,80.25994873046875,False,False,False,False,True,False
2024-06-24 14:49:08,200.0,3.5,166.83934020996094,14.281070709228516,False,True,80.42626953125,False,False,False,False,True,False
2024-06-24 14:49:11,200.0,3.5,173.53231811523438,14.497868537902832,False,True,77.92342376708984,False,False,False,False,True,False
2024-06-24 14:49:13,200.0,3.5,180.1038360595703,14.480365753173828,False,True,76.69461059570312,False,False,False,False,True,False
2024-06-24 14:49:16,200.0,3.5,186.89138793945312,14.659366607666016,False,True,75.41716766357422,False,False,False,False,True,False
2024-06-24 14:49:18,200.0,3.5,193.3740692138672,14.988935470581055,False,True,74.17256164550781,False,False,False,False,True,False
2024-06-24 14:49:21,200.0,3.5,200.0752716064453,15.465234756469727,False,True,74.20018005371094,False,False,False,False,True,False
2024-06-24 14:49:23,200.0,3.5,199.96197509765625,15.315627098083496,False,True,72.8624267578125,False,False,False,False,True,False
2024-06-24 14:49:26,200.0,3.5,200.00628662109375,15.533674240112305,False,True,72.88519287109375,False,False,False,False,True,False
2024-06-24 14:49:28,200.0,3.5,200.3452606201172,15.588385581970215,False,True,72.87631225585938,False,False,False,False,True,False
2024-06-24 14:49:31,200.0,3.5,200.3452606201172,15.588385581970215,False,True,72.80692291259766,False,False,False,False,True,False
2024-06-24 14:49:34,200.0,3.5,199.83053588867188,15.830066680908203,False,True,72.91036987304688,False,False,False,False,True,False
2024-06-24 14:49:36,200.0,3.5,200.12408447265625,16.202497482299805,False,True,72.87531280517578,False,False,False,False,True,False
2024-06-24 14:49:39,200.0,3.5,200.12408447265625,16.202497482299805,False,True,72.85111236572266,False,False,False,False,True,False
2024-06-24 14:49:42,200.0,3.5,199.6715545654297,15.987337112426758,False,True,72.94280242919922,False,False,False,False,True,False
2024-06-24 14:49:44,200.0,3.5,199.93165588378906,15.586762428283691,False,True,72.89115905761719,False,False,False,False,True,False
2024-06-24 14:49:47,200.0,3.5,199.9786376953125,15.879734992980957,False,True,72.88096618652344,False,False,False,False,True,False
2024-06-24 14:49:50,200.0,3.5,199.6705780029297,15.676617622375488,False,True,72.88104248046875,False,False,False,False,True,False
2024-06-24 14:49:52,200.0,3.5,199.6705780029297,15.676617622375488,False,True,72.94390106201172,False,False,False,False,True,False
2024-06-24 14:49:56,200.0,3.5,199.96673583984375,15.182034492492676,False,True,72.88423919677734,False,False,False,False,True,False
2024-06-24 14:49:58,200.0,3.5,199.8748321533203,15.186758995056152,False,True,72.90288543701172,False,False,False,False,True,False
2024-06-24 14:50:01,200.0,3.5,199.62161254882812,15.20498275756836,False,True,72.95437622070312,False,False,False,False,True,False
2024-06-24 14:50:03,200.0,3.5,199.9500732421875,15.200258255004883,False,True,72.88983917236328,False,False,False,False,True,False
2024-06-24 14:50:06,200.0,3.5,199.65367126464844,14.958294868469238,False,True,72.94969177246094,False,False,False,False,True,False
2024-06-24 14:50:08,200.0,3.5,200.2889862060547,14.029820442199707,False,True,72.82328033447266,False,False,False,False,True,False
2024-06-24 14:50:10,200.0,3.5,199.94395446777344,14.190861701965332,False,True,72.8912124633789,False,False,False,False,True,False
2024-06-24 14:50:14,200.0,3.5,199.7519073486328,14.11302661895752,False,True,72.93051147460938,False,False,False,False,True,False
2024-06-24 14:50:17,200.0,3.5,199.91453552246094,13.777383804321289,False,True,72.8985366821289,False,False,False,False,True,False
2024-06-24 14:50:19,200.0,3.5,200.40447998046875,14.135168075561523,False,True,72.79947662353516,False,False,False,False,True,False
2024-06-24 14:50:22,200.0,3.5,199.68983459472656,13.91032600402832,False,True,72.94281005859375,False,False,False,False,True,False
2024-06-24 14:50:24,200.0,3.5,200.2023468017578,13.994112968444824,False,True,72.84053039550781,False,False,False,False,True,False
2024-06-24 14:50:27,200.0,3.5,199.7757568359375,14.085857391357422,False,True,72.92588806152344,False,False,False,False,True,False
2024-06-24 14:50:29,200.0,3.5,200.13099670410156,13.904648780822754,False,True,72.85503387451172,False,False,False,False,True,False
2024-06-24 14:50:32,200.0,3.5,199.98321533203125,14.657674789428711,False,True,72.88436126708984,False,False,False,False,True,False
2024-06-24 14:50:34,200.0,3.5,200.25877380371094,14.507326126098633,False,True,72.8287582397461,False,False,False,False,True,False
2024-06-24 14:50:37,200.0,3.5,199.72486877441406,14.506834983825684,False,True,72.93557739257812,False,False,False,False,True,False
2024-06-24 14:50:39,200.0,3.5,200.15321350097656,14.909778594970703,False,True,72.84966278076172,False,False,False,False,True,False
2024-06-24 14:50:42,200.0,3.5,204.47146606445312,15.423389434814453,False,True,71.96920013427734,False,False,False,False,True,False
2024-06-24 14:50:45,200.0,3.5,208.1036376953125,15.202483177185059,False,True,71.21051788330078,False,False,False,False,True,False
2024-06-24 14:50:47,200.0,3.5,211.89244079589844,15.584510803222656,False,True,70.40478515625,False,False,False,False,True,False
2024-06-24 14:50:50,200.0,3.5,214.8476104736328,15.982494354248047,False,True,69.74320220947266,False,False,False,False,True,False
2024-06-24 14:50:53,200.0,3.5,216.9429931640625,15.874755859375,False,True,69.25439453125,False,False,False,False,True,False
2024-06-24 14:50:55,200.0,3.5,219.10032653808594,16.21324348449707,False,True,68.74425506591797,False,False,False,False,True,False
2024-06-24 14:50:59,200.0,3.5,220.10012817382812,15.937296867370605,False,True,68.4280776977539,False,False,False,False,True,False
2024-06-24 14:51:01,200.0,3.5,218.9463653564453,16.124467849731445,False,True,68.57557678222656,False,False,False,False,True,False
2024-06-24 14:51:04,200.0,3.5,217.2477264404297,15.891836166381836,False,True,68.83707427978516,False,False,False,False,True,False
2024-06-24 14:51:07,200.0,3.5,215.18350219726562,15.49641227722168,False,True,69.16626739501953,False,False,False,False,True,False
2024-06-24 14:51:10,200.0,3.5,211.69052124023438,15.28752326965332,False,True,69.79331970214844,False,False,False,False,True,False
2024-06-24 14:51:12,200.0,3.5,208.1266326904297,15.474257469177246,False,True,70.46480560302734,False,False,False,False,True,False
2024-06-24 14:51:15,200.0,3.5,204.0696563720703,14.99640941619873,False,True,71.25077819824219,False,False,False,False,True,False
2024-06-24 14:51:17,200.0,3.5,199.8913116455078,14.649168014526367,False,True,72.07121276855469,False,False,False,False,True,False
2024-06-24 14:51:20,200.0,3.5,195.77679443359375,15.129539489746094,False,True,72.89629364013672,False,False,False,False,True,False
2024-06-24 14:51:22,200.0,3.5,191.9923858642578,14.384933471679688,False,True,73.6723403930664,False,False,False,False,True,False
2024-06-24 14:51:25,200.0,3.5,188.20138549804688,14.679811477661133,False,True,73.70571899414062,False,False,False,False,True,False
2024-06-24 14:51:27,200.0,3.5,185.12908935546875,14.196633338928223,False,True,74.51150512695312,False,False,False,False,True,False
2024-06-24 14:51:30,200.0,3.5,182.71243286132812,14.546611785888672,False,True,75.18663024902344,False,False,False,False,True,False
2024-06-24 14:51:32,200.0,3.5,182.71243286132812,14.546611785888672,False,True,75.75538635253906,False,False,False,False,True,False
2024-06-24 14:51:35,200.0,3.5,180.1117706298828,14.195082664489746,False,True,76.17485809326172,False,False,False,False,True,False
2024-06-24 14:51:38,200.0,3.5,180.0045928955078,14.121068000793457,False,True,76.43643951416016,False,False,False,False,True,False
2024-06-24 14:51:41,200.0,3.5,181.10899353027344,14.487709045410156,False,True,76.55780029296875,False,False,False,False,True,False
2024-06-24 14:51:43,200.0,3.5,181.10899353027344,14.487709045410156,False,True,76.41608428955078,False,False,False,False,True,False
2024-06-24 14:51:46,200.0,3.5,182.70680236816406,14.433780670166016,False,True,76.16924285888672,False,False,False,False,True,False
2024-06-24 14:51:48,200.0,3.5,185.5100555419922,14.274617195129395,False,True,75.6822280883789,False,False,False,False,True,False
2024-06-24 14:51:53,200.0,3.5,191.9439697265625,14.477869987487793,False,True,74.46720886230469,False,False,False,False,True,False
2024-06-24 14:51:55,200.0,3.5,195.52154541015625,14.563553810119629,False,True,73.7778091430664,False,False,False,False,True,False
2024-06-24 14:51:59,200.0,3.5,204.31906127929688,15.155783653259277,False,True,72.02623748779297,False,False,False,False,True,False
2024-06-24 14:52:01,200.0,3.5,208.17161560058594,15.267069816589355,False,True,72.00823211669922,False,False,False,False,True,False
2024-06-24 14:52:04,200.0,3.5,211.4529571533203,15.796860694885254,False,True,71.20526123046875,False,False,False,False,True,False
2024-06-24 14:52:06,200.0,3.5,214.54446411132812,15.862274169921875,False,True,70.50263977050781,False,False,False,False,True,False
2024-06-24 14:52:09,200.0,3.5,217.321044921875,15.570915222167969,False,True,69.8128890991211,False,False,False,False,True,False
2024-06-24 14:52:12,200.0,3.5,219.07472229003906,16.297929763793945,False,True,69.18656158447266,False,False,False,False,True,False
2024-06-24 14:52:14,200.0,3.5,219.81776428222656,16.11758041381836,False,True,68.75708770751953,False,False,False,False,True,False
2024-06-24 14:52:17,200.0,3.5,219.62367248535156,15.669803619384766,False,True,68.50968933105469,False,False,False,False,True,False
2024-06-24 14:52:20,200.0,3.5,219.08273315429688,15.646119117736816,False,True,68.4666748046875,False,False,False,False,True,False
2024-06-24 14:52:22,200.0,3.5,219.08273315429688,15.646119117736816,False,True,68.47923278808594,False,False,False,False,True,False
2024-06-24 14:52:25,200.0,3.5,214.62953186035156,15.844467163085938,False,True,68.79357147216797,False,False,False,False,True,False
2024-06-24 14:52:28,200.0,3.5,214.62953186035156,15.844467163085938,False,True,69.23560333251953,False,False,False,False,True,False
2024-06-24 14:52:30,200.0,3.5,211.85215759277344,15.98473072052002,False,True,69.73064422607422,False,False,False,False,True,False
2024-06-24 14:52:33,200.0,3.5,208.24293518066406,15.140963554382324,False,True,70.41665649414062,False,False,False,False,True,False
2024-06-24 14:52:36,200.0,3.5,203.86134338378906,15.385663032531738,False,True,71.27505493164062,False,False,False,False,True,False
2024-06-24 14:52:38,200.0,3.5,200.1979522705078,14.675962448120117,False,True,72.00537109375,False,False,False,False,True,False
2024-06-24 14:52:41,200.0,3.5,192.2490692138672,14.728487014770508,False,True,72.83023071289062,False,False,False,False,True,False
2024-06-24 14:52:44,200.0,3.5,188.3272705078125,14.616969108581543,False,True,73.6400375366211,False,False,False,False,True,False
2024-06-24 14:52:46,200.0,3.5,185.18350219726562,14.391517639160156,False,True,75.11119079589844,False,False,False,False,True,False
2024-06-24 14:52:49,200.0,3.5,185.18350219726562,14.391517639160156,False,True,75.17292022705078,False,False,False,False,True,False
2024-06-24 14:52:52,200.0,3.5,181.15611267089844,14.007829666137695,False,True,75.79253387451172,False,False,False,False,True,False
2024-06-24 14:52:54,200.0,3.5,181.15611267089844,14.007829666137695,False,True,76.12835693359375,False,False,False,False,True,False
2024-06-24 14:52:58,200.0,3.5,179.9102325439453,14.123282432556152,False,True,76.49211883544922,False,False,False,False,True,False
2024-06-24 14:53:00,200.0,3.5,180.97918701171875,13.939373970031738,False,True,76.361572265625,False,False,False,False,True,False
2024-06-24 14:53:02,200.0,3.5,182.8585662841797,14.063142776489258,False,True,76.0641860961914,False,False,False,False,True,False
2024-06-24 14:53:05,200.0,3.5,184.87954711914062,13.814529418945312,False,True,75.73056030273438,False,False,False,False,True,False
2024-06-24 14:53:08,200.0,3.5,187.8419952392578,14.54593276977539,False,True,75.1998519897461,False,False,False,False,True,False
2024-06-24 14:53:11,200.0,3.5,191.7935028076172,14.619001388549805,False,True,74.47222137451172,False,False,False,False,True,False
2024-06-24 14:53:14,200.0,3.5,196.0381622314453,14.819108009338379,False,True,73.64865112304688,False,False,False,False,True,False
2024-06-24 14:53:16,200.0,3.5,199.8518524169922,14.716089248657227,False,True,72.89458465576172,False,False,False,False,True,False
2024-06-24 14:53:19,200.0,3.5,203.9212646484375,14.69924259185791,False,True,72.06607818603516,False,False,False,False,True,False
2024-06-24 14:53:22,200.0,3.5,207.8805389404297,14.317536354064941,False,True,71.24302673339844,False,False,False,False,True,False
2024-06-24 14:53:24,200.0,3.5,211.8907012939453,14.122939109802246,False,True,70.39311218261719,False,False,False,False,True,False
2024-06-24 14:53:28,200.0,3.5,217.26068115234375,12.66313648223877,False,True,69.22978973388672,False,False,False,False,True,False
2024-06-24 14:53:30,200.0,3.5,219.4156036376953,12.539447784423828,False,True,68.72419738769531,False,False,False,False,True,False
2024-06-24 14:53:32,200.0,3.5,220.12750244140625,12.174348831176758,False,True,68.5000228881836,False,False,False,False,True,False
2024-06-24 14:53:35,200.0,3.5,219.73593139648438,12.107011795043945,False,True,68.43294525146484,False,False,False,False,True,False
2024-06-24 14:53:37,200.0,3.5,219.1605987548828,11.306841850280762,False,True,68.4288558959961,False,False,False,False,True,False
2024-06-24 14:53:40,200.0,3.5,217.34458923339844,11.215996742248535,False,True,68.4638442993164,False,False,False,False,True,False
2024-06-24 14:53:42,200.0,3.5,214.57591247558594,10.4732084274292,False,True,68.7540283203125,False,False,False,False,True,False
2024-06-24 14:53:46,200.0,3.5,211.7869873046875,10.027813911437988,False,True,69.7828598022461,False,False,False,False,True,False
2024-06-24 14:53:48,200.0,3.5,208.30685424804688,9.708748817443848,False,True,70.43413543701172,False,False,False,False,True,False
2024-06-24 14:53:52,200.0,3.5,203.90850830078125,9.38921070098877,False,True,71.27819061279297,False,False,False,False,True,False
2024-06-24 14:53:54,200.0,3.5,200.03994750976562,9.023786544799805,False,True,72.04690551757812,False,False,False,False,True,False
2024-06-24 14:53:57,200.0,3.5,196.02003479003906,8.743935585021973,False,True,72.86245727539062,False,False,False,False,True,False
2024-06-24 14:53:59,200.0,3.5,191.7667236328125,7.944787979125977,False,True,73.74210357666016,False,False,False,False,True,False
2024-06-24 14:54:02,200.0,3.5,185.35182189941406,7.10760498046875,False,True,75.0931625366211,False,False,False,False,True,False
2024-06-24 14:54:05,200.0,3.5,182.40550231933594,7.358460426330566,False,True,75.73247528076172,False,False,False,False,True,False
2024-06-24 14:54:07,200.0,3.5,180.66807556152344,6.511899948120117,False,True,75.80579376220703,False,False,False,False,True,False
2024-06-24 14:54:10,200.0,3.5,180.2600860595703,6.3286261558532715,False,True,76.23312377929688,False,False,False,False,True,False
2024-06-24 14:54:12,200.0,3.5,179.9780731201172,5.893170356750488,False,True,76.39679718017578,False,False,False,False,True,False
2024-06-24 14:54:15,200.0,3.5,179.9780731201172,5.893170356750488,False,True,76.5531997680664,False,False,False,False,True,False
2024-06-24 14:54:17,200.0,3.5,180.98367309570312,5.372175693511963,False,True,76.43256378173828,False,False,False,False,True,False
2024-06-24 14:54:20,200.0,3.5,182.5202178955078,5.033600807189941,False,True,76.19999694824219,False,False,False,False,True,False
2024-06-24 14:54:23,200.0,3.5,185.0369110107422,4.4805450439453125,False,True,75.76214599609375,False,False,False,False,True,False
2024-06-24 14:54:25,200.0,3.5,188.44491577148438,4.089611530303955,False,True,75.13294219970703,False,False,False,False,True,False
2024-06-24 14:54:28,200.0,3.5,192.0346221923828,3.7489309310913086,False,True,74.45267486572266,False,False,False,False,True,False
2024-06-24 14:54:30,200.0,3.5,195.6694793701172,3.510529041290283,False,True,73.74526977539062,False,False,False,False,True,False
2024-06-24 14:54:33,200.0,3.5,200.10626220703125,2.942758798599243,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:35,200.0,3.5,203.94949340820312,2.8216586112976074,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:38,200.0,3.5,208.0786590576172,3.2802720069885254,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:41,200.0,3.5,211.28834533691406,3.1070024967193604,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:44,200.0,3.5,217.11087036132812,3.057170867919922,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:46,200.0,3.5,217.11087036132812,3.057170867919922,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:49,200.0,3.5,218.8905792236328,2.9393796920776367,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:52,200.0,3.5,219.54977416992188,3.0604147911071777,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:54,200.0,3.5,219.1080780029297,2.9616477489471436,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:54:57,200.0,3.5,217.18638610839844,2.9835782051086426,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:00,200.0,3.5,215.07339477539062,2.9480443000793457,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:02,200.0,3.5,211.62684631347656,2.9120190143585205,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:05,200.0,3.5,208.1519317626953,2.9535701274871826,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:08,200.0,3.5,204.4845428466797,3.0751004219055176,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:11,200.0,3.5,199.94647216796875,3.022087812423706,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:13,200.0,3.5,199.94647216796875,3.022087812423706,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:16,200.0,3.5,195.92112731933594,3.2259256839752197,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:19,200.0,3.5,188.42269897460938,2.9659903049468994,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:21,200.0,3.5,188.42269897460938,2.9659903049468994,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:24,200.0,3.5,185.26116943359375,3.168740749359131,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:27,200.0,3.5,182.5242156982422,3.0193467140197754,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:29,200.0,3.5,181.0421600341797,2.7337961196899414,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:32,200.0,3.5,180.08572387695312,2.9076340198516846,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:34,200.0,3.5,179.90011596679688,2.9514548778533936,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:37,200.0,3.5,181.05661010742188,3.4262516498565674,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:39,200.0,3.5,182.66685485839844,3.001051425933838,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:42,200.0,3.5,185.38006591796875,2.8904471397399902,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:45,200.0,3.5,192.019775390625,3.3008415699005127,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:48,200.0,3.5,195.79795837402344,3.3400979042053223,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:50,200.0,3.5,199.92018127441406,2.854395866394043,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:53,200.0,3.5,204.47923278808594,3.4877989292144775,False,False,0.0,False,False,False,False,True,False
2024-06-24 14:55:55,200.0,3.5,207.79641723632812,3.7788896560668945,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:55:58,200.0,3.5,211.70372009277344,4.454627513885498,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:00,200.0,3.5,214.720458984375,4.551441192626953,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:03,200.0,3.5,217.42813110351562,5.26436710357666,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:05,200.0,3.5,218.7425537109375,5.608188629150391,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:08,200.0,3.5,218.7425537109375,5.608188629150391,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:11,200.0,3.5,220.0187530517578,5.683440208435059,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:14,200.0,3.5,218.99102783203125,6.426700115203857,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:16,200.0,3.5,218.99102783203125,6.426700115203857,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:18,200.0,3.5,217.159912109375,6.914299964904785,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:21,200.0,3.5,214.78880310058594,7.65741491317749,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:24,200.0,3.5,211.6948699951172,7.973138332366943,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:26,200.0,3.5,208.36009216308594,8.061890602111816,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:28,200.0,3.5,203.7918243408203,8.696764945983887,False,True,0.0,False,False,False,False,True,False
2024-06-24 14:56:31,200.0,3.5,203.7918243408203,8.696764945983887,False,True,0.11661909520626068,False,False,False,False,True,False
2024-06-24 14:56:34,200.0,3.5,200.3235321044922,8.778064727783203,False,True,0.807482898235321,False,False,False,False,True,False
